2010,"/web/20120710120043im_/http://cllct.com:80/files/imagecache/100x100resize/files/releasecover/1789/April%2024,%202010%20-%209:38pm/x1272162862820.png.pagespeed.ic.9ONBtGH6Bt.png",Oh God Wut,/adamgaudreau
2011,"https://web.archive.org/web/20121001062529im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1144/February%2021,%202011%20-%2012:00am/x16560032.JPG.pagespeed.ic.lYUNojUJOn.jpg",CRAPPY COVERS PREVIEW,/adventure
2011,"https://web.archive.org/web/20121001062529im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1144/January%206,%202011%20-%2012:43am/xwasbb,P20test,P20cover.jpg.pagespeed.ic.q5-qe_S2Ei.jpg",we are sex bob-omb tester,/adventure
2010,"https://web.archive.org/web/20121001062529im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1144/November%2026,%202010%20-%2012:21pm/xFUKINAWESOM.jpg.pagespeed.ic.T7cXNOazPx.jpg",The Birthday EP- Acoustic!,/adventure
2010,"https://web.archive.org/web/20121001062529im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1144/December%2012,%202010%20-%206:30pm/xTHE,P20IRON,21.png.pagespeed.ic.I18XeZ6rHO.png",THE IRON!,/adventure
2010,"https://web.archive.org/web/20121001062529im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1144/July%2022,%202010%20-%207:29pm/xjames-marsden,P20cover.png.pagespeed.ic.N3VMx2EQBB.png",James Kagansden-EP,/adventure
2010,"https://web.archive.org/web/20121001062529im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1144/January 12, 2010 - 12:32am/adventure-organization sucks album art.jpg",Organization Sucks,/adventure
2010,"https://web.archive.org/web/20121001062529im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1144/August%2023,%202010%20-%204:00pm/x,P20COVER.jpg.pagespeed.ic.-QsD3E8_jq.jpg",みんなの響が塊,/adventure
2010,"https://web.archive.org/web/20121001062529im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1144/July 14, 2010 - 1:15am/fumanuh.jpg",Adventure!-with friends!,/adventure
2010,"https://web.archive.org/web/20121001062529im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1144/July%2028,%202010%20-%2011:11pm/xBIT,P20MUNCHER,P20CLLCT.png.pagespeed.ic.ZFaPog-ubg.png",BIT MUNCHER,/adventure
2009,"https://web.archive.org/web/20121001062529im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1144/December 18, 2009 - 9:58pm/adventure!.jpg",To Foreign Lands,/adventure
2012,"https://web.archive.org/web/20121001062432im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/751/January%2028,%202012%20-%2012:00am/xStorm,P20Trooper.jpg.pagespeed.ic.96K5GeJlAm.jpg",1st,/3of5
2011,"https://web.archive.org/web/20121001062432im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/751/November%2021,%202011%20-%2010:51pm/xHU.jpg.pagespeed.ic._8jVUrKIUF.jpg",3rd,/3of5
2010,"https://web.archive.org/web/20121001062847im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/2908/August 30, 2010 - 3:16pm/tree.jpg",I have existed/Time Machine Mark II (a collection of forgotten songs),/andythebigshark
2010,"https://web.archive.org/web/20121001062847im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/2908/September 22, 2010 - 6:25am/Birds700x275_01_2.jpg",Pretty As The Stars (A Lonesome Travelling Song),/andythebigshark
2010,"https://web.archive.org/web/20121001062847im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/2908/August 30, 2010 - 6:58pm/invasionofthegammamen.jpg",New Demos and old rarities.,/andythebigshark
2010,"https://web.archive.org/web/20121001062847im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1456/November%208,%202010%20-%209:05pm/xapolf7.jpg.pagespeed.ic.mYb2mFEVFI.jpg",apolf! #7,/andythebigshark
2009,"https://web.archive.org/web/20121001062810im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1018/November 5, 2009 - 8:40pm/cd cover.jpg",Collages,/akillerinlove
2011,"https://web.archive.org/web/20121001063334im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1598/December 23, 2011 - 12:09am/allbloodmedia.jpg",Feeling Good,/allblood
"","https://web.archive.org/web/20121001063334im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/9363/June 4, 2011 - 5:03am/picturesrecovery.jpg",digital image recovery,/allblood
2010,"https://web.archive.org/web/20121001063334im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1598/February 9, 2010 - 3:09pm/l_dabd360bdc2f4e2f90bd54ac9083c215[1].jpg","Come, Love and Die",/allblood
2008,"https://web.archive.org/web/20121001063334im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/286/August%2017,%202010%20-%208:05pm/xcover.jpg.pagespeed.ic.tUz-tl1eT2.jpg","Split 10""",/allblood
2008,"https://web.archive.org/web/20121001062806im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/320/August 12, 2009 - 8:23am/football_fields.jpg",Battery Home EP,/afootballfields
2010,"/web/20120830071347im_/http://cllct.com:80/files/imagecache/100x100resize/files/releasecover/4027/January%208,%202011%20-%203:27pm/xtape,P20collage,P20cover.JPG.pagespeed.ic.gH8Uv5IYFx.jpg",Upon Smashing the Cassette he Found a Thousand Tiny Shards of the Long Lost Better Days,/atapecollageforeloise
2011,"/web/20120830071347im_/http://cllct.com:80/files/imagecache/100x100resize/files/releasecover/1456/October%2017,%202011%20-%206:06pm/xFront_575.jpg.pagespeed.ic.FyOoq1LQ-X.jpg","A Pile of Lo-fi! Series 2, Vol. 2",/atapecollageforeloise
2011,"/web/20120830071347im_/http://cllct.com:80/files/imagecache/100x100resize/files/releasecover/1456/January%2028,%202011%20-%209:49am/xapolf,219_300.jpg.pagespeed.ic.E1tXvGwbuz.jpg",apolf! #9,/atapecollageforeloise
2011,"/web/20120830071347im_/http://cllct.com:80/files/imagecache/100x100resize/files/releasecover/4027/March%2017,%202011%20-%2011:41am/xIMG,P20cover.JPG.pagespeed.ic.-AjOkykj4c.jpg",Postcards From Hardly Anywhere,/atapecollageforeloise
2005,"https://web.archive.org/web/20121001063125im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/320/September 13, 2009 - 10:20am/ALBUMCOVER.JPG",home of the winningest h.s. basketball team in the nation,/apilgrimagetosavethishumanrace
2007,"https://web.archive.org/web/20121001062844im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/4156/December 20, 2011 - 2:16pm/ATGsongs2.JPG",Songs,/andtheghosties
2006,"https://web.archive.org/web/20121001062844im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/4156/December 20, 2011 - 1:57pm/BOO2.JPG",BOO! (and not in the scary way),/andtheghosties
2009,"https://web.archive.org/web/20121001063358im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/2377/June%209,%202010%20-%206:09pm/xcantaloupeskyepbc-1.jpg.pagespeed.ic.72LJ3jj89v.jpg",Cantaloupe Sky,/angelocana
2012,"https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/380/January 15, 2012 - 2:56am/badface51copy.jpg",Badface 51: Make Your Penis Last,/akrylliclove
2012,"https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/380/January 8, 2012 - 2:07am/badface50.jpg",Badface 50: No Pee,/akrylliclove
"","https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/476/February 19, 2011 - 8:59pm/badface4 copy.jpg",Badface Has Gone to Four; Maybe We Can Go One More,/akrylliclove
2011,"https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/380/March 14, 2011 - 3:44pm/badface7.jpg",Badface 7: I Can Dig It,/akrylliclove
"","https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/476/February 5, 2011 - 8:49pm/Badface22.jpg",Badface 2: We Are the Quickest,/akrylliclove
2011,"https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/380/April 3, 2011 - 4:55pm/hourbox2.jpg",Hourbox: Best of the Badface >:} Hoursong Vol. 1,/akrylliclove
2011,"https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/380/March 19, 2011 - 8:26pm/168hity.png",Badface 8: Too Late To Demonstrate,/akrylliclove
"","https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/476/April 23, 2011 - 9:13pm/badface13.jpg",Badface 13: We're Not Joking,/akrylliclove
2011,"https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/380/March 25, 2011 - 9:23pm/folder.jpg",Badface Records >:} Presents: The Badbox,/akrylliclove
2011,"https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/380/May 14, 2011 - 8:21pm/folder.jpg",Badface 16: The Train Was Slow and Lu Ran Fast,/akrylliclove
2011,"https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/380/May 21, 2011 - 10:12pm/folder.jpg",Badface 17: Remember the Mouse?,/akrylliclove
2011,"https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/380/June 18, 2011 - 10:08pm/folder.jpg",Badface 21: We're Getting Sentimental ,/akrylliclove
2020,"https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/380/July 23, 2011 - 9:18pm/BADFACE26.png",Badface 26: Pizza and Risk with Steven Derome,/akrylliclove
2011,"https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/380/August 20, 2011 - 8:55pm/folder.jpg",Badface 30: Whoop! Whoop!,/akrylliclove
2011,"https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1789/October 8, 2011 - 11:00pm/badface37.png",Badface 37: We're Watching You,/akrylliclove
2011,"https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/367/March 5, 2011 - 5:57pm/TN4-300.gif",Townhall Noise V4,/akrylliclove
"","https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/476/February 12, 2011 - 9:09pm/badface 3rd hour copy.jpg",Badface 3rd Hour: Brace Yourself,/akrylliclove
"","https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/476/March 26, 2011 - 8:46pm/badface9 copy.jpg",Badface 9: We Are Still Delicious,/akrylliclove
2011,"https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/476/January 29, 2011 - 9:10pm/Badface One Hour copy.jpg",The Glorious Badface One Hour Project of the Generations (Now in Ogg Vorbis),/akrylliclove
2011,"https://web.archive.org/web/20120407222729im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/380/April 9, 2011 - 8:30pm/badface11.jpg",Badface 11: What Have They Got Up To Next?,/akrylliclove
